Data/001.ak47/001_0001.jpg,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017709312960505486, 0.06227061152458191, 0.0, 0.0, 0.0, 0.09530998021364212, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031708911061286926, 0.08136831223964691, 0.18196196854114532, 0.0, 0.0, 0.0, 0.0, 0.05245329439640045, 0.01224924810230732, 0.0, 0.0, 0.0, 0.7073953747749329, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07150663435459137, 0.0, 0.0, 0.0, 0.029439294710755348, 0.21989969909191132, 0.09314989298582077, 0.0, 0.0345638245344162, 0.0, 0.02174444869160652, 0.021889090538024902, 0.0, 0.0, 0.010700147598981857, 0.0, 0.0, 0.0, 0.022946815937757492, 0.11687631160020828, 0.09524688124656677, 0.0, 0.0, 0.4491190016269684, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.059530097991228104, 0.032413288950920105, 0.0, 0.0, 0.0, 0.09118930250406265, 0.0, 0.02542784996330738, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1063520610332489, 0.06882274895906448, 0.0, 0.1099216416478157, 0.0, 0.0, 0.0, 0.0, 0.21028709411621094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17043118178844452, 0.0, 0.1652986705303192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0904809832572937, 0.04442748799920082]"
Data/001.ak47/001_0002.jpg,"[0.0, 0.08412500470876694, 0.0, 0.0, 0.0, 0.0, 0.06468560546636581, 0.0, 0.0, 0.04652444273233414, 0.0, 0.0, 0.08785288035869598, 0.07598098367452621, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.042233459651470184, 0.0985906571149826, 0.0, 0.17968524992465973, 0.0, 0.0, 0.0, 0.09015349298715591, 0.0, 0.0, 0.0, 0.7485767602920532, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07838963717222214, 0.0, 0.07540567219257355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05103808268904686, 0.0, 0.03441543132066727, 0.026125071570277214, 0.0, 0.2477869987487793, 0.0, 0.0, 0.001604982651770115, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07810565084218979, 0.11385049670934677, 0.0, 0.0, 0.3312246799468994, 0.0, 0.0, 0.0, 0.004003901965916157, 0.0, 0.0, 0.032440293580293655, 0.0, 0.0, 0.0, 0.0, 0.12422683089971542, 0.0, 0.0, 0.014407375827431679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10287871956825256, 0.0011505158618092537, 0.02893228270113468, 0.07451991736888885, 0.05966603010892868, 0.2108774036169052, 0.06328470259904861, 0.0, 0.0, 0.0, 0.16553357243537903, 0.0, 0.016540374606847763, 0.0, 0.02014348842203617, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08679328113794327, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18163031339645386, 0.0]"
Data/001.ak47/001_0003.jpg,"[0.0, 0.03371013328433037, 0.008256671950221062, 0.0, 0.0, 0.00695400033146143, 0.07767140120267868, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1512719690799713, 0.04704807326197624, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04135798290371895, 0.0, 0.15718139708042145, 0.0, 0.0, 0.0, 0.08330187201499939, 0.0, 0.0, 0.0, 0.8524506092071533, 0.0, 0.01312211249023676, 0.0, 0.0, 0.0, 0.0, 0.000901362276636064, 0.023077232763171196, 0.00291046011261642, 0.0, 0.09206082671880722, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06563249975442886, 0.0, 0.0, 0.09200803190469742, 0.0, 0.18720771372318268, 0.0, 0.0, 0.006264283787459135, 0.0, 0.08909165859222412, 0.01023961789906025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14569903910160065, 0.03337739408016205, 0.0, 0.0, 0.09876151382923126, 0.0, 0.0, 0.0, 0.0, 0.042451273649930954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09779892861843109, 0.0, 0.0, 0.011529181152582169, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08663160353899002, 0.0, 0.0030227394308894873, 0.04314567148685455, 0.0712582916021347, 0.23125623166561127, 0.0, 0.0, 0.0, 0.0, 0.07270455360412598, 0.001485860557295382, 0.07369519770145416, 0.0, 0.02544667199254036, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0034899334423244, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13776935636997223, 0.024725377559661865]"
Data/001.ak47/001_0004.jpg,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05172336846590042, 0.0, 0.0, 0.0, 0.0002478849783074111, 0.0, 0.01899534836411476, 0.0, 0.0, 0.022913310676813126, 0.0, 0.0, 0.1860041618347168, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7655777931213379, 0.0, 0.007770410273224115, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017009615898132324, 0.03846163675189018, 0.0, 0.04861031472682953, 0.0, 0.0, 0.1512630134820938, 0.0, 0.0, 0.08359026163816452, 0.08391793817281723, 0.0, 0.04474148526787758, 0.0, 0.0, 0.012056209146976471, 0.0015054229879751801, 0.17893561720848083, 0.0, 0.0746116042137146, 0.12175947427749634, 0.0, 0.014383303932845592, 0.0, 0.0, 0.05257807672023773, 0.11504192650318146, 0.0, 0.0, 0.3889424204826355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02831689454615116, 0.0, 0.017903918400406837, 0.025459272786974907, 0.0, 0.0, 0.0, 0.07133239507675171, 0.0, 0.01593952439725399, 0.0, 0.0, 0.07505352050065994, 0.12019475549459457, 0.0, 0.0, 0.03748466074466705, 0.0, 0.0, 0.09051451832056046, 0.045961346477270126, 0.0, 0.002164717996492982, 0.0, 0.0873749852180481, 0.04294738173484802, 0.0, 0.0, 0.0, 0.0, 0.026368606835603714, 0.0, 0.16295777261257172, 0.0, 0.0, 0.17747104167938232, 0.0, 0.0, 0.0, 0.0, 0.03293338045477867, 0.0, 0.0661080852150917, 0.0]"
Data/001.ak47/001_0005.jpg,"[0.0, 0.040830064564943314, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11971801519393921, 0.0, 0.0, 0.0, 0.018950941041111946, 0.0, 0.0, 0.04580158367753029, 0.08317280560731888, 0.010915354825556278, 0.09001758694648743, 0.0, 0.0, 0.1020393818616867, 0.0, 0.0, 0.0, 0.0, 0.8207888007164001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03862684592604637, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08096923679113388, 0.0, 0.0, 0.0, 0.03847198560833931, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04382229223847389, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16852883994579315, 0.0, 0.0, 0.0, 0.37243548035621643, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01920529454946518, 0.08748629689216614, 0.0, 0.047231871634721756, 0.0, 0.0, 0.05234110727906227, 0.05713837593793869, 0.09042361378669739, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04433146491646767, 0.0, 0.02079908363521099, 0.0, 0.06219009310007095, 0.023494219407439232, 0.0, 0.0, 0.0, 0.0, 0.0008395293261855841, 0.0, 0.2438066452741623, 0.0, 0.0, 0.019714398309588432, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11249754577875137, 0.0]"
Data/001.ak47/001_0006.jpg,"[0.0, 0.014236035756766796, 0.0, 0.0, 0.0, 0.012405633926391602, 0.0, 0.0, 0.0, 0.07342437654733658, 0.0, 0.0, 0.03263821080327034, 0.05778065323829651, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10847689211368561, 0.0, 0.1534987837076187, 0.0, 0.0, 0.0, 0.029055902734398842, 0.0, 0.0, 0.0, 0.6970087885856628, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04973718896508217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2596757411956787, 0.0, 0.0, 0.03232201933860779, 0.06455988436937332, 0.17029953002929688, 0.06417679041624069, 0.0, 0.0, 0.0, 0.004405664280056953, 0.09514740854501724, 0.0, 0.0, 0.15240800380706787, 0.0, 0.0, 0.0, 0.0, 0.08985155820846558, 0.07101630419492722, 0.0, 0.0, 0.37169021368026733, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08733923733234406, 0.03029542788863182, 0.0, 0.0, 0.0, 0.080170638859272, 0.0, 0.06971704959869385, 0.0, 0.0, 0.0, 0.09711696207523346, 0.0, 0.12166955322027206, 0.0, 0.02325189672410488, 0.10015437752008438, 0.1532415747642517, 0.0, 0.0, 0.0, 0.26430457830429077, 0.0, 0.09592493623495102, 0.0, 0.010421859100461006, 0.11473403126001358, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037708863615989685, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.032749708741903305, 0.04716341942548752, 0.029510820284485817]"
Data/001.ak47/001_0007.jpg,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06056704744696617, 0.0, 0.0, 0.0, 0.0627993792295456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0720483735203743, 0.08827850967645645, 0.0, 0.06613385677337646, 0.0, 0.0, 0.008820261806249619, 0.0, 0.0, 0.0, 0.0, 0.7531958818435669, 0.0, 0.02258819155395031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13012781739234924, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24061615765094757, 0.0, 0.0, 0.0, 0.0, 0.18488849699497223, 0.0036810245364904404, 0.0, 0.0, 0.0, 0.013845335692167282, 0.06071837246417999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04152476787567139, 0.13791757822036743, 0.0, 0.0, 0.3685000538825989, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07452845573425293, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07277150452136993, 0.0, 0.0, 0.0, 0.13459765911102295, 0.0, 0.09813118726015091, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10445141047239304, 0.08818633109331131, 0.0, 0.048256780952215195, 0.07192835956811905, 0.0, 0.0, 0.0, 0.03586336225271225, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20621515810489655, 0.0, 0.055449530482292175, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03422961384057999, 0.03549189493060112, 0.12093538790941238, 0.09469417482614517]"
Data/001.ak47/001_0008.jpg,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03739910572767258, 0.0, 0.0, 0.0, 0.04927447810769081, 0.0, 0.0, 0.03309875354170799, 0.0, 0.0, 0.0, 0.0158145222812891, 0.2043328434228897, 0.0, 0.10864338278770447, 0.0, 0.0, 0.01092176791280508, 0.0, 0.0, 0.0, 0.0, 0.743120014667511, 0.0, 0.027190551161766052, 0.0, 0.0, 0.0, 0.021615538746118546, 0.0, 0.0, 0.0, 0.017978696152567863, 0.002628292888402939, 0.0521412193775177, 0.0, 0.0, 0.0, 0.0, 0.0950474962592125, 0.0, 0.0, 0.12574782967567444, 0.15011245012283325, 0.05529069900512695, 0.03285576403141022, 0.0, 0.0, 0.0, 0.06173688918352127, 0.011138631030917168, 0.0, 0.0, 0.0, 0.0, 0.03344264253973961, 0.0, 0.0, 0.03723829239606857, 0.014269780367612839, 0.0, 0.0, 0.4502687156200409, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043119512498378754, 0.0, 0.021944016218185425, 0.0, 0.0, 0.1151757761836052, 0.0, 0.0, 0.0, 0.0, 0.03747794032096863, 0.08037935942411423, 0.0, 0.11289171874523163, 0.0, 0.0, 0.0, 0.0, 0.08355092257261276, 0.0, 0.05435953289270401, 0.0, 0.14652122557163239, 0.026482535526156425, 0.0, 0.0, 0.02491379715502262, 0.0, 0.07942909002304077, 0.0, 0.1687408983707428, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04458850994706154, 0.0, 0.1343660205602646, 0.0]"
Data/001.ak47/001_0009.jpg,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0213874913752079, 0.0, 0.0, 0.04468224570155144, 0.054966170340776443, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1126503124833107, 0.0647985190153122, 0.0, 0.16597700119018555, 0.0, 0.0, 0.04649943858385086, 0.0004973686882294714, 0.0, 0.0, 0.0, 0.7536950707435608, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013299570418894291, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20739707350730896, 0.0, 0.0, 0.0, 0.0, 0.18069946765899658, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02767566591501236, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18823182582855225, 0.19081953167915344, 0.0, 0.0, 0.24499869346618652, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03883181884884834, 0.0, 0.0, 0.0, 0.027085207402706146, 0.03313758596777916, 0.0, 0.02928612194955349, 0.0018682172521948814, 0.0, 0.0, 0.0, 0.0, 0.08269023895263672, 0.11808279901742935, 0.0, 0.1926908791065216, 0.0, 0.0, 0.0, 0.0, 0.1161903440952301, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24333317577838898, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18452845513820648, 0.0501864030957222]"
Data/001.ak47/001_0010.jpg,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010573714040219784, 0.004495079163461924, 0.0, 0.0, 0.0, 0.0, 0.004161580931395292, 0.0, 0.0, 0.0, 0.0, 0.12278418242931366, 0.10068022459745407, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8125602006912231, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00917516928166151, 0.0, 0.0, 0.0, 0.0, 0.10340943187475204, 0.0, 0.0, 0.0, 0.05488184466958046, 0.11994443833827972, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11384814977645874, 0.0, 0.0, 0.0, 0.4087376892566681, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08838803321123123, 0.0, 0.023949110880494118, 0.0, 0.0, 0.06367473304271698, 0.1785198152065277, 0.0, 0.0, 0.024398675188422203, 0.0, 0.0, 0.17861993610858917, 0.049678534269332886, 0.0, 0.0, 0.0, 0.07191725820302963, 0.04538096860051155, 0.019679725170135498, 0.0, 0.0038085347041487694, 0.0, 0.0, 0.0, 0.03915373608469963, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13317443430423737, 0.0]"
